"","permno","ticker","cusip","company_name","exchange"
"5822",76637,"CPA","14252210","CARLISLE PLASTICS INC","NYSE"
"5823",76638,"JNY","48007410","JONES APPAREL GROUP INC","NYSE"
"5824",76638,"JNY","48020T10","THE JONES GROUP INC","NYSE"
"5825",76639,"TSS","89190610","TOTAL SYSTEM SVC","NYSE"
"5826",76640,"VGR","92675410","VIGORO CORP","NYSE"
"5827",76644,"X","90337T10","USX-US STEEL GROUP","NYSE"
"5828",76644,"X","91290910","UNITED STATES STEEL CORP","NYSE"
"5829",76645,"KCN","45928D10","INTERNATIONAL COLIN ENERGY","AMEX"
"5830",76646,"TCK","30239610","F A TUCKER GROUP INC","AMEX"
"5831",76649,"HO","43727F10","HOME OIL LTD NEW","AMEX"
"5832",76653,"AHG","03793310","APRIA HEALTHCARE GROUP INCORPORA","NYSE"
"5833",76655,"TM","89233130","TOYOTA MTR CORP","NYSE"
"5834",76657,"HLO","42839D10","HI-LO AUTOMOTIVE INC","NYSE"
"5835",76660,"SDG","83400510","SOFAMOR/DANEK GROUP INCORPORATED","NYSE"
"5836",76667,"BWF","05604410","BW/IP INCORPORATION","NYSE"
"5837",76668,"ASI","05287720","AUTOMATED SEC HLDGS PLC","NYSE"
"5838",76671,"ANN","03611510","ANNTAYLOR STORES CORP","NYSE"
"5839",76671,"ANN","03562310","ANN INC","NYSE"
"5840",76673,"VCD","92038710","VALUE CITY DEPT STORES INC","NYSE"
"5841",76673,"RVI","76128Y10","RETAIL VENTURES INC","NYSE"
"5842",76674,"ELF","83365840","ELF AQUITAINE SA","NYSE"
"5843",76674,"ELF","28626910","ELF AQUITAINE SA","NYSE"
"5844",76675,"NQU","67097710","NUVEEN QUALITY INCOME MUNICIPAL","NYSE"
"5845",76676,"ISP","46033410","INTERNATIONAL SPECIALTY PROD","NYSE"
"5846",76676,"ISP","46033710","INTERNATIONAL SPECIALTY PROD","NYSE"
"5847",76677,"MM","62835110","MUTUAL RISK MGMT LTD","NYSE"
"5848",76678,"FTC","35939710","FRUEHAUF TRAILER CORP","NYSE"
"5849",76681,"TOG","89149G10","RIGEL ENERGY","AMEX"
"5850",76681,"RJL","76655L10","RIGEL ENERGY","AMEX"
"5851",76685,"MRC","61559L10","MOORCO INTL INC","NYSE"
"5852",76697,"MQ","74752410","FOUNDATION HEALTH SYSTEMS","NYSE"
"5853",76697,"HQ","42194910","FOUNDATION HEALTH SYSTEMS","NYSE"
"5854",76697,"FHS","35040410","FOUNDATION HEALTH SYSTEMS","NYSE"
"5855",76697,"HNT","42222G10","HEALTH NET INC","NYSE"
"5856",76702,"OSI","68989910","OUTBACK STEAKHOUSE INC","NYSE"
"5857",76702,"OSI","67104A10","OSI RESTAURANT PARTNERS INC","NYSE"
"5858",76703,"GHV","37191210","GENESIS HEALTH VENTURES INC","NYSE"
"5859",76707,"DR","19046510","COASTAL PHYSICIAN GROUP INCORPOR","NYSE"
"5860",76707,"DR","19049510","COASTAL PHYSICIAN GROUP INCORPOR","NYSE"
"5861",76708,"DV","25189310","DEVRY INC DEL","NYSE"
"5862",76708,"ATGE","00737L10","ADTALEM GLOBAL EDUCATION INC","NYSE"
"5863",76711,"RGS","75893210","REGIS CORP","NYSE"
"5864",76712,"AES","00130H10","AES CORP","NYSE"
"5865",76714,"RHB","75914810","REHABCARE GROUP INCORPORATED","NYSE"
"5866",76717,"RDL","76567010","RIDDELL SPORTS INC","AMEX"
"5867",76717,"RDL","92227P10","VARSITY BRANDS INC","AMEX"
"5868",76717,"VBR","92227P10","VARSITY BRANDS INC","AMEX"
"5869",76732,"IHP","44962310","IHOP CORP","NYSE"
"5870",76732,"DIN","25442310","DINEEQUITY INC","NYSE"
"5871",76745,"IBC","46072H10","INTERSTATE BAKERIES CORP DEL","NYSE"
"5872",76754,"BAY","07251010","BAY NETWORKS INCORPORATED","NYSE"
"5873",76757,"ABK","02313910","AMBAC INC","NYSE"
"5874",76758,"KLU","48300710","KAISER ALUMINUM CORP","NYSE"
"5875",76759,"MRV","57391310","MARVEL ENTMT GROUP INC","NYSE"
"5876",76760,"NZT","87927820","TELECOM CORP NEW ZEALAND LTD","NYSE"
"5877",76762,"ENQ","29355410","AMERICAN MEDIA INCORPORATED","NYSE"
"5878",76762,"ENQ","02744L10","AMERICAN MEDIA INCORPORATED","NYSE"
"5879",76763,"XL","30161610","EXEL LTD","NYSE"
"5880",76763,"XL","G3242A10","EXEL LTD","NYSE"
"5881",76764,"SMF","83168310","SMART & FINAL INC","NYSE"
"5882",76765,"BRI","08471010","BERKSHIRE RLTY INC","NYSE"
"5883",76766,"FPP","33788610","FISHER-PRICE INC","NYSE"
"5884",76768,"TKN","88355T10","THERMOTREX CORPORATION","AMEX"
"5885",76768,"TKN","88366610","THERMOTREX CORPORATION","AMEX"
"5886",76769,"DGC","25380420","VERITAS DGC INC","AMEX"
"5887",76769,"DGC","25380430","VERITAS DGC INC","AMEX"
"5888",76769,"VTS","92343P10","VERITAS DGC INC","NYSE"
"5889",76774,"ASV","00125010","AG SVCS AMER INC","NYSE"
"5890",76776,"BXM","09060P10","BIOMATRIX INC","NYSE"
"5891",76777,"MPX","58494510","MEDIPLEX GROUP INC NEW","NYSE"
"5892",76779,"OHP","69147110","OXFORD HEALTH PLANS INC","NYSE"
"5893",76780,"RAM","78007610","ROYAL APPLIANCE MFG CO","NYSE"
"5894",76792,"SY","87113010","SYBASE INC","NYSE"
"5895",76796,"BLG","12011310","BUILDING MATERIAL HOLDING CORP","NYSE"
"5896",76799,"NLI","62940710","NTL INCORPORATED","NYSE"
"5897",76803,"SEW","82930F10","SINGER CO N V","NYSE"
"5898",76804,"MTG","55284810","MGIC INVT CORP WIS","NYSE"
"5899",76805,"ADT","00091530","ADT LIMITED","NYSE"
"5900",76806,"FOX","35165410","FOXMEYER CORP","NYSE"
"5901",76808,"DCL","23571830","DAMON CORP","NYSE"
"5902",76809,"RYO","78051D10","ROYAL OAK MINES INC","AMEX"
"5903",76828,"MXH","57773T10","MAXUM HEALTH CORP","AMEX"
"5904",76829,"MSI","60934T10","MONEY STORE INC","AMEX"
"5905",76829,"MON","60934T10","MONEY STORE INC","NYSE"
"5906",76830,"REB","75789710","REDWOOD EMPIRE BANCORP","AMEX"
"5907",76832,"MDV","58410H20","MEDEVA PLC","AMEX"
"5908",76835,"MHI","56824710","MARINE HARVEST INTL INC.","AMEX"
"5909",76836,"RVL","76136310","REVELL-MONOGRAM","AMEX"
"5910",76837,"HAE","40502410","HAEMONETICS CORP","NYSE"
"5911",76838,"MAI","55261V10","MEDICAL ASSURANCE INC","NYSE"
"5912",76838,"MAI","58449U10","MEDICAL ASSURANCE INC","NYSE"
"5913",76838,"PRA","74267C10","PROASSURANCE CORP","NYSE"
"5914",76839,"FIZ","63501710","NATIONAL BEVERAGE CORPORATION","AMEX"
"5915",76856,"FCFS","33767D10","FIRSTCASH INC","NYSE"
"5916",76869,"AEY","00674330","ADDVANTAGE TECHNOLOGIES GRP INC","AMEX"
"5917",76879,"API","00754E10","ADVANCED PHOTONIX INC","AMEX"
"5918",76887,"AW","01958930","ALLIED WASTE INDUSTRIES INC","NYSE"
"5919",76888,"ABP","00383010","ABRAXAS PETROLEUM CORPORATION","AMEX"
"5920",76908,"TRXC","89366M20","TRANSENTERIX INC","AMEX"
"5921",76915,"URO","91727230","UROHEALTH SYSTEM","AMEX"
"5922",76927,"STV","85924110","STERLING CONSTRUCTION","AMEX"
"5923",76931,"ILT","46190920","ION LASER TECHNOLOGY INC","AMEX"
"5924",76931,"BWT","11041510","BRITESMILE INC.","AMEX"
"5925",76932,"ENB","29250N10","ENBRIDGE INC","NYSE"
"5926",76951,"MLD","59771110","MIDLAND RESOURCES INC","AMEX"
"5927",76951,"PRZ","74267L10","PRIZE ENERGY CORP","AMEX"
"5928",76958,"NSAT","65651220","NORSAT INTERNATIONAL INC","AMEX"
"5929",76961,"NTE","62986520","NAM TAI ELECTRONICS INCORPORATED","NYSE"
"5930",76961,"NTP","G6390710","NAM TAI PROPERTY INC","NYSE"
"5931",76963,"NTN","62941030","NTN COMMUNICATIONS INC","AMEX"
"5932",76963,"NTN","62941060","NTN BUZZTIME INC","AMEX"
"5933",76975,"RCN","77510210","ROGERS CANTEL MOBILE COMM 'B'","NYSE"
"5934",76975,"RCN","77510220","ROGERS CANTEL MOBILE COMM 'B'","NYSE"
"5935",76975,"RCN","77531510","ROGERS WIRELESS COMMUNIC","NYSE"
"5936",76978,"RTK","76011210","RENTECH INCORPORATED","AMEX"
"5937",77000,"TVX","87308K10","TVX GOLD INCORPORATED","NYSE"
"5938",77000,"TVX","87308K20","TVX GOLD INCORPORATED","NYSE"
"5939",77000,"TVX","87308K30","TVX GOLD INCORPORATED","NYSE"
"5940",77015,"SE","81782620","7-ELEVEN INC","NYSE"
"5941",77016,"PHN","71891320","PHOENIX RESOURCE","AMEX"
"5942",77018,"LTI","52102910","LAWYERS TITLE CORP","NYSE"
"5943",77018,"LFG","51493610","LANDAMERICA FINANCIAL GROUP","NYSE"
"5944",77027,"GC","38518810","GRANCARE INC","NYSE"
"5945",77028,"GND","38526910","GRAND CASINOS INC","NYSE"
"5946",77042,"SFP","79575710","SALTON/MAXIM HOUSEWARES INC","NYSE"
"5947",77043,"SWS","84522410","SOUTHWEST SECS GROUP INC","NYSE"
"5948",77043,"SWS","78503N10","SWS GROUP INC","NYSE"
"5949",77052,"UWZ","91323610","UNITED WISCONSIN SERVICES","NYSE"
"5950",77052,"AMZ","02744P10","AMERICAN MEDICAL SECURITY GROUP","NYSE"
"5951",77055,"SBN","86692510","SUNBELT NURSERY","AMEX"
"5952",77056,"VET","92551410","VETERINARY CTRS AMER INC","AMEX"
"5953",77057,"NHI","63633D10","NATIONAL HEALTH INVS INC","NYSE"
"5954",77058,"SJM","83269620","SMUCKER J M CO 'A'","NYSE"
"5955",77061,"BTV","08658510","BET HLDGS INC","NYSE"
"5956",77062,"GET","36790110","GAYLORD ENTERTAINMENT CO.","NYSE"
"5957",77063,"HCR","42193710","HEALTH CARE & RETIREMENT DEL","NYSE"
"5958",77063,"HCR","40413410","HCR MANOR CARE INC.","NYSE"
"5959",77063,"HCR","56405510","MANOR CARE INC.","NYSE"
"5960",77064,"JC","22420610","CRAIG JENNY INC","NYSE"
"5961",77074,"PDC","74103010","PRESLEY COS DEL","NYSE"
"5962",77074,"PDC","74103110","PRESLEY COS DEL","NYSE"
"5963",77074,"WLS","55207410","WILLIAM LYON HOMES","NYSE"
"5964",77075,"SHR","80652810","SCHERER R P CORP DEL","NYSE"
"5965",77077,"SKO","82491110","SHOPKO STORES INC","NYSE"
"5966",77078,"TOT","89151E10","TOTAL SA","NYSE"
"5967",77079,"TPH","88779820","CENTRAL TRANSPORT RENTAL GROUP","NYSE"
"5968",77079,"TPH","15556910","CENTRAL TRANSPORT RENTAL GROUP","NYSE"
"5969",77080,"WAC","93439010","WARNACO GROUP INC","NYSE"
"5970",77081,"YRK","98667010","YORK INTL CORP NEW","NYSE"
"5971",77086,"ALT","02144G10","ALTEON INC","AMEX"
"5972",77086,"SYI","87164M10","SYNVISTA THERAPEUTICS INC","AMEX"
"5973",77090,"ANK","04907910","ATLANTIC TELE NETWORK INC","AMEX"
"5974",77090,"ANK","04907920","ATLANTIC TELE NETWORK INC","AMEX"
"5975",77117,"WNC","92956610","WABASH NATL CORP","NYSE"
"5976",77118,"APH","03209420","AMPHENOL CORP","NYSE"
"5977",77119,"GNC","40119210","GUARANTY NATIONAL","NYSE"
"5978",77120,"HMN","44032710","HORACE MANN EDUCATORS CORP N","NYSE"
"5979",77122,"JOY","48120610","JOY TECHNOLOGIES","NYSE"
"5980",77123,"SHP","86209910","STOP & SHOP COS INC NEW","NYSE"
"5981",77126,"NUN","67098610","NUVEEN NEW YORK QUALITY INCOME F","NYSE"
"5982",77129,"KIM","49446R10","KIMCO REALTY CORP","NYSE"
"5983",77142,"BUS","39804810","GREYHOUND LINES INC","AMEX"
"5984",77144,"HRG","42204710","HE-RO GRP LTD","NYSE"
"5985",77150,"FSH","33803210","FISHER SCIENTIFIC GROUP INC","NYSE"
"5986",77150,"FSH","33803220","FISHER SCIENTIFIC INTERNATIONAL","NYSE"
"5987",77151,"HTI","42221H10","HEALTHTRUST INC","NYSE"
"5988",77155,"OE","68556330","ORBITAL ENGINE CORPORATION","NYSE"
"5989",77155,"OE","68556340","ORBITAL ENGINE CORPORATION","NYSE"
"5990",77155,"OBT","68556350","ORBITAL CORP LTD","AMEX"
"5991",77157,"OI","69076840","OWENS ILL INC","NYSE"
"5992",77158,"KV","48274020","KV PHARMACEUTICAL CO","AMEX"
"5993",77159,"SEM","81664010","SEMICONDUCTOR PACKAGING MATERIAL","AMEX"
"5994",77161,"BWI","09066T10","BIOWHITTAKER INC","NYSE"
"5995",77162,"AAM","00253A10","AAMES FINL CORP","NYSE"
"5996",77162,"AAM","00253A30","AAMES FINL CORP","NYSE"
"5997",77179,"CPU","20493210","COMPUSA INC","NYSE"
"5998",77182,"PRGO","71429010","PERRIGO CO","NYSE"
"5999",77182,"PRGO","G9782210","PERRIGO CO","NYSE"
"6000",77192,"SG","38157530","GOLDWYN, SAMUEL CORPORATION","AMEX"
"6001",77200,"ANU","03733710","TRANSFINANCIAL HOLDINGS INC","AMEX"
"6002",77200,"TFH","89365P10","TRANSFINANCIAL HOLDINGS INC","AMEX"
"6003",77207,"BDY","10457610","BRADLEY PHARMACEUTICALS","NYSE"
"6004",77210,"ACX","04028210","ARGUSS HOLDINGS INCORPORATED","NYSE"
"6005",77235,"WTT","97652410","WIRELESS TELECOM GROUP INC","AMEX"
"6006",77236,"PHX","69847710","PANHANDLE ROYALTY CO","AMEX"
"6007",77239,"OFC","22002T10","CORPORATE OFFICE PROPERTIES","NYSE"
"6008",77242,"ADA","03069V10","AMERIDATA TECHNOLOGIES INCORPORA","NYSE"
"6009",77275,"OTR","67106210","OTR EXPRESS INC","AMEX"
"6010",77297,"OLM","68159310","ARCADIA FINANCIAL LTD","NYSE"
"6011",77297,"AAC","03910110","ARCADIA FINANCIAL LTD","NYSE"
"6012",77300,"SMG","81018610","SCOTTS CO","NYSE"
"6013",77303,"ECA","28529410","ELECTROCOM AUTOMATION INC","NYSE"
"6014",77304,"MRG","56657610","MARGARETTEN FINL","NYSE"
"6015",77306,"HEM","42366F10","HEMLO GOLD MINES","AMEX"
"6016",77307,"IN","45810F10","INTEGON CORPORATION","NYSE"
"6017",77310,"EFS","29331010","ENHANCE FINL SVCS GROUP INC","NYSE"
"6018",77312,"LCA","53838810","LIVING CTRS AMER INC","NYSE"
"6019",77312,"PGN","69894010","PARAGON HEALTH NETWORK INC","NYSE"
"6020",77312,"MPN","56845910","MARINER POST-ACUTE NETWORK INC","NYSE"
"6021",77318,"ITP","46091910","INTERTAPE POLYMER","AMEX"
"6022",77323,"CMD","14170610","CAREMATRIX CORP","AMEX"
"6023",77338,"ROP","77669610","ROPER INDS INC NEW","NYSE"
"6024",77340,"MEK","59159Q10","METRETEK TECHNOLOGIES INC","AMEX"
"6025",77340,"POWR","73936N10","POWERSECURE INTERNATIONAL INC","NYSE"
"6026",77366,"ELY","13119310","CALLAWAY GOLF CO","NYSE"
"6027",77368,"CLN","19355910","COLEMAN INCORPORATED","NYSE"
"6028",77369,"CRT","22757R10","CROSS TIMBERS RTY TR","NYSE"
"6029",77370,"HCA","40412010","HCA HOSP CORP AM","NYSE"
"6030",77371,"MLG","62758B10","MUSICLAND STORES CORP","NYSE"
"6031",77372,"PAY","78462710","SPS TRANSACTION SERVICES INC","NYSE"
"6032",77373,"NRE","63734020","NATIONAL RE HOLDING CORP","NYSE"
"6033",77376,"CHM","84748720","SPECIALTY CHEM RES INC","AMEX"
"6034",77382,"VTK","92846E10","VITALINK PHARMACY SVCS INC","NYSE"
"6035",77388,"DM","23571310","DAMES & MOORE GROUP","NYSE"
"6036",77392,"PM","73173810","POLYMEDICA CORP","AMEX"
"6037",77393,"BTX","09066L10","BIOTIME INC","AMEX"
"6038",77393,"BTIM","09066L10","BIOTIME INC","AMEX"
"6039",77416,"PFX","72142R10","PILGRIM AMERICA CAP CORP","NYSE"
"6040",77416,"PFX","72142Y10","PILGRIM CAPITAL CORP","NYSE"
"6041",77418,"AOL","02364J10","AMERICA ONLINE INC","NYSE"
"6042",77418,"AOL","00184A10","AOL TIME WARNER INC","NYSE"
"6043",77418,"TWX","88731710","TIME WARNER INC","NYSE"
"6044",77418,"TWX","88731730","TIME WARNER INC","NYSE"
"6045",77426,"BSG","05547210","BISYS GROUP INC","NYSE"
"6046",77450,"SYC","87090310","SYBRON CHEMICALS INC","AMEX"
"6047",77452,"AIH","02672810","AMERICAN INCOME HLDG INC","NYSE"
"6048",77453,"FM","34483920","FOODMAKER","NYSE"
"6049",77453,"JBX","46636710","JACK IN THE BOX","NYSE"
"6050",77456,"TM","88879110","TOASTMASTER INC","NYSE"
"6051",77457,"DUF","26432210","PHOENIX DUFF & PHELPS CORPORATIO","NYSE"
"6052",77461,"VCI","91886610","VALASSIS COMMUNICATIONS INC","NYSE"
"6053",77462,"FD","31410J10","FEDERATED DEPT STORES INC NE","NYSE"
"6054",77462,"FD","31410H10","FEDERATED DEPT STORES INC NE","NYSE"
"6055",77462,"M","55616P10","MACY'S INC","NYSE"
"6056",77464,"GFC","36160910","FINOVA GROUP INCORPORATED","NYSE"
"6057",77464,"FNV","31792810","FINOVA GROUP INCORPORATED","NYSE"
"6058",77465,"BUR","12169010","BURLINGTON INDS INC","NYSE"
"6059",77465,"BUR","12169310","BURLINGTON INDS INC","NYSE"
"6060",77472,"POS","14886710","CATALINA MARKETING","NYSE"
"6061",77473,"COT","19687910","COLTEC INDS INC","NYSE"
"6062",77475,"HOO","37639510","GLACIER WATER SVCS INC","AMEX"
"6063",77476,"CNW","16715510","CHICAGO & NORTHWEST CO TRANS","NYSE"
"6064",77478,"CBK","17104610","CHRISTOPHER & BANKS CORP","NYSE"
"6065",77481,"EPG","28369587","EL PASO NAT GAS CO","NYSE"
"6066",77481,"EPG","28390510","EL PASO ENERGY CORPORATION","NYSE"
"6067",77481,"EPG","28336L10","EL PASO CORPORATION","NYSE"
"6068",77481,"EP","28336L10","EL PASO CORPORATION","NYSE"
"6069",77483,"ITR","46113120","ICG COMMUNICATIONS INC","AMEX"
"6070",77483,"ITR","45814F10","ICG COMMUNICATIONS INC","AMEX"
"6071",77483,"ICG","45814F10","ICG COMMUNICATIONS INC","AMEX"
"6072",77483,"ICG","44924610","ICG COMMUNICATIONS INC","AMEX"
"6073",77486,"UQM","90915410","UNIQUE MOBILITY INC","AMEX"
"6074",77486,"UQM","90321310","UQM TECHNOLOGY INC","AMEX"
"6075",77488,"NTI","66580910","NORTHERN TECHNOLOGIES INTERNATIO","AMEX"
"6076",77496,"MHK","60819010","MOHAWK INDS INC","NYSE"
"6077",77501,"NCS","62885210","NCI BUILDING SYS INC","NYSE"
"6078",77501,"NCS","62885220","NCI BUILDING SYS INC","NYSE"
"6079",77509,"SMU","82920610","SIMULA INC","AMEX"
"6080",77516,"MW","58711810","MENS WEARHOUSE INC","NYSE"
"6081",77516,"TLRD","87403A10","TAILORED BRANDS INC","NYSE"
"6082",77520,"AG","00108410","AGCO CORP","NYSE"
"6083",77520,"AGCO","00108410","AGCO CORP","NYSE"
"6084",77521,"CRC","17111710","CHROMCRAFT REVINGTON INC","NYSE"
"6085",77526,"PHC","71114810","PEOPLES HOLDING COMPANY","AMEX"
"6086",77526,"PHC","75970E10","RENASANT CORP","AMEX"
"6087",77541,"GNL","36352K10","GALEY & LORD INC","NYSE"
"6088",77544,"KRE","14043210","CAPITAL RE CORP","NYSE"
"6089",77545,"ICA","29244810","ICA (EMPRESAS ICA SOCIEDAD)","NYSE"
"6090",77545,"ICA","29244820","EMPRESAS ICA SA DE CV","NYSE"
"6091",77546,"FDC","31996310","FIRST DATA","NYSE"
"6092",77547,"WME","94090610","WASTE MANAGEMENT INTL","NYSE"
"6093",77548,"MYI","62630E10","MUNIYIELD INSURED FUND","NYSE"
"6094",77548,"MYI","09254E10","BLACKROCK MUNIYIELD INSURED FUND","NYSE"
"6095",77550,"FAM","45950M10","INTERNATIONAL FAMILY ENTMT I","NYSE"
"6096",77555,"REM","75959430","REMINGTON OIL & GAS CORP","NYSE"
"6097",77560,"VTO","92850230","VITRO SA","NYSE"
"6098",77568,"PLC","69341D10","PLC SYS INC","AMEX"
"6099",77569,"LRP","54419110","LORUS THERAPEUTICS INC","AMEX"
"6100",77569,"LRP","54419210","LORUS THERAPEUTICS INC","AMEX"
"6101",77570,"TGB","87651110","TASEKO MINES LTD","AMEX"
"6102",77575,"MBS","58494910","MEDQUIST INC","AMEX"
"6103",77579,"SYB","87114F10","SYBRON INTERNATIONAL CORP","NYSE"
"6104",77579,"AOT","03760A10","APOGENT TECHNOLOGIES","NYSE"
"6105",77584,"BKE","11844010","THE BUCKLE INC","NYSE"
"6106",77588,"DBG","26757510","DYERSBURG CORP","NYSE"
"6107",77591,"VTN","92093110","VAN KAMPEN TR INVT GRADE NY","NYSE"
"6108",77591,"VTN","46131T10","INVESCO VAN KAMPEN TRUST FOR INV","NYSE"
"6109",77604,"ALA","01390430","ALCATEL ALSTHOM","NYSE"
"6110",77604,"ALU","01390430","ALCATEL ALSTHOM","NYSE"
"6111",77605,"BSX","10113710","BOSTON SCIENTIFIC CORP","NYSE"
"6112",77606,"KSS","50025510","KOHLS CORP","NYSE"
"6113",77608,"JNC","47803510","JOHN NUVEEN CO","NYSE"
"6114",77608,"JNC","67090F10","NUVEEN INVESTMENTS INC","NYSE"
"6115",77611,"CDS","01859310","ALLIANCE ENTERTAINMENT","NYSE"
"6116",77615,"RCG","76126910","RESURGENS COMMUN","AMEX"
"6117",77615,"RCG","76126920","RESURGENS COMMUN","AMEX"
"6118",77628,"FIF","31749210","FINANCIAL FEDERAL CORPORATIO","AMEX"
"6119",77629,"USPH","90337L10","U.S. PHYSICAL THERAPY INC","NYSE"
"6120",77633,"ARA","03849610","ARACRUZ","NYSE"
"6121",77633,"ARA","03849620","ARACRUZ","NYSE"
"6122",77634,"FUS","33743H10","FIRST USA INCORPORATED","NYSE"
"6123",77635,"REE","75945810","RELIANCE ELECTRC","NYSE"
"6124",77636,"HCK","44367810","HUDSON CHARTERED","AMEX"
"6125",77636,"PNB","74053F10","PREMIER NATL. BANCORP","AMEX"
"6126",77637,"FNQ","35459610","FRANKLIN COVEY CO","NYSE"
"6127",77637,"FC","35346910","FRANKLIN COVEY CO","NYSE"
"6128",77641,"RXR","76133910","REVCO D S INC NEW","NYSE"
"6129",77642,"BPC","05947930","BANCO PORTUGAL ATLANTICO","NYSE"
"6130",77643,"FCF","31982910","1ST CMONWLTH PA","NYSE"
"6131",77644,"GIC","37012110","GENERAL SEMICONDUCTOR INC.","NYSE"
"6132",77644,"NLV","65290710","NEXTLEVEL SYSTEMS INC","NYSE"
"6133",77644,"GIC","37012010","NEXTLEVEL SYSTEMS INC","NYSE"
"6134",77646,"TMM","89386830","TRANSP MARITIMA MEXICANA","NYSE"
"6135",77647,"TMM","89386820","TRANSP MARITIMA MEXICANA","NYSE"
"6136",77649,"STE","85915210","STERIS CORP","NYSE"
"6137",77649,"STE","G8472010","STERIS PLC","NYSE"
"6138",77653,"KRG","74763T10","MORTONS RESTAURANT GROUP INC","NYSE"
"6139",77653,"MRG","61942910","MORTONS RESTAURANT GROUP INC","NYSE"
"6140",77661,"DHI","23331A10","D R HORTON INC","NYSE"
"6141",77683,"BIT","09056N10","BIO IMAGING TECHNOLOGIES","AMEX"
"6142",77688,"COE","20681410","CONE MILLS CORPORATION NC","NYSE"
"6143",77695,"RVW","76950710","RIVERWOOD INTL CORP","NYSE"
"6144",77699,"ERC","29271E10","ENERGY RESEARCH CORPORATION","AMEX"
"6145",77699,"FCL","35952H10","FUELCELL ENERGY INCORPORATION","AMEX"
"6146",77705,"ASM","05266110","AUTHENTIC FITNESS CORP","NYSE"
"6147",77706,"HN","40502940","HAFSLUND ASA","NYSE"
"6148",77708,"ULR","90391210","ULTRAMAR DIAMOND SHAMROCK CORP","NYSE"
"6149",77708,"UDS","90400010","ULTRAMAR DIAMOND SHAMROCK CORP","NYSE"
"6150",77714,"RHS","75893410","REGENCY HEALTH SVCS INC","AMEX"
"6151",77719,"MND","60659230","MITCHELL ENERGY & DEV CL B","NYSE"
"6152",77723,"HSX","43900610","HOOK-SUPERX INC","NYSE"
"6153",77729,"TGA","89366210","TRANSGLOBE ENERGY CORP","AMEX"
"6154",77730,"TSN","90249410","TYSON FOODS INC","NYSE"
"6155",77763,"SPN","86815710","SUPERIOR ENERGY SERVICES INC","NYSE"
"6156",77767,"MZT","57681810","MATRITECH INCORPORATED","AMEX"
"6157",77767,"MZT","55405U10","MZT HOLDINGS INC","AMEX"
"6158",77768,"PX","74005P10","PRAXAIR","NYSE"
"6159",77769,"SCR","81137170","SEA CONTAINERS LTD","NYSE"
"6160",77770,"BLE","10449910","BRADLEES INC","NYSE"
"6161",77771,"REX","76168R10","REXNORD CORP","NYSE"
"6162",77777,"NAC","65703710","NORTH AMERN MTG CO","NYSE"
"6163",77781,"AXC","03209210","AMPEX INCORPORATED","AMEX"
"6164",77781,"AXC","03209230","AMPEX INCORPORATED","AMEX"
"6165",77803,"GTK","40051810","GTECH HOLDINGS CORPORATION","NYSE"
"6166",77813,"ABE","00338710","ABEX INC","NYSE"
"6167",77814,"CCP","12489910","CCP INS INC","NYSE"
"6168",77815,"EQ","29444G10","EQUITABLE COS INC","NYSE"
"6169",77815,"AXF","00245110","AXA FINANCIAL INC","NYSE"
"6170",77819,"SNL","84763F10","SPECTRUM SIGNAL PROCESSING INC","AMEX"
"6171",77820,"EGY","19906410","COLUMBUS ENERGY CORP","AMEX"
"6172",77821,"RHE","74955910","RHI ENTMT INC","AMEX"
"6173",77823,"ENP","29356N10","KINDER MORGAN ENERGY PARTNERS","NYSE"
"6174",77823,"ENP","49455010","KINDER MORGAN ENERGY PARTNERS","NYSE"
"6175",77823,"KMP","49455010","KINDER MORGAN ENERGY PARTNERS","NYSE"
"6176",77824,"FLG","33901210","FLEET MTG GROUP","NYSE"
"6177",77829,"SOC","86707110","SUNBEAM OSTER INC","NYSE"
"6178",77834,"USC","90329710","USLICO CP","NYSE"
"6179",77854,"CMD","16124170","MAGELLAN HEALTH SERVICES INCORPO","AMEX"
"6180",77854,"MGL","55907910","MAGELLAN HEALTH SERVICES INCORPO","AMEX"
"6181",77855,"ISS","45850710","FURNITURE BRANDS INTL INC","NYSE"
"6182",77855,"FBN","36092110","FURNITURE BRANDS INTL INC","NYSE"
"6183",77855,"FBN","36092120","FURNITURE BRANDS INTL INC","NYSE"
"6184",77856,"EMT","02744610","AMERICAN MED RESPONSE INC","NYSE"
"6185",77857,"OHI","68193610","OMEGA HEALTHCARE INVESTORS","NYSE"
